nonce,value
1596890640,17328.39
1596890689,600.0
1596890771,78.14
1596890780,1996.0
1596891205,162.23
1596891403,72.47
1596891572,2875.8
1596891619,1884.33
1596891841,361.95
1596892470,441.0
1596892553,688.57
1596892697,6.11
1596892765,477.0
1596893205,2000.0
1596893329,373.21
1596893570,91.99
1596893626,840.06
1596893709,1997.5
1596893777,540.69
1596893833,600.0
1596893929,90.0
1596894197,723.38
1596894282,300.0
1596894398,40.07
1596894481,300.0
1596894529,500.0
1596894555,114.19
1596894654,138307.43
1596894687,686.26
1596895017,167.66
1596895024,600.0
1596895158,300.0
1596895244,887.5
1596895266,300.0
1596895296,171.98
1596895364,887.5
1596895400,300.0
1596895660,763.82
1596895853,300.0
1596896131,300.0
1596896204,300.0
1596896499,300.0
1596896716,2490.58
1596896924,344.74
1596897627,674.5
1596897710,326.57
1596897715,300.0
1596897818,779.9
1596897977,3345.66
1596898120,344.74
1596898185,1351.78
1596898188,4312.85
1596898217,300.0
1596898226,136.78
1596898354,183.97
1596898580,1904.5
1596898603,13.77
1596898643,7321.6
1596898860,808.11
1596899272,300.0
1596899358,500.0
1596899448,300.0
1596899488,500.0
1596899507,500.0
1596899552,500.0
1596899675,500.0
1596899921,500.0
1596899976,183.84
1596900005,500.0
1596900058,500.0
1596900136,500.0
1596900216,500.0
1596900244,965.04
1596900324,254.78
1596900597,379.85
1596901051,1000.0
1596901130,371.31
1596901426,1000.0
1596901504,500.0
1596901739,364.3
1596902050,364.3
1596902725,1022.59
1596903014,348.07
1596903302,500.0
1596903569,6.0
1596904322,1801.14
1596904460,1286.63
1596904811,500.0
1596904816,2007.55
1596904965,325.95
1596905033,500.0
1596905060,5000.0
1596905187,300.0
1596905300,300.0
1596905520,171.49
1596905566,4298.47
1596905803,1996.06
1596906030,439.0
1596906277,300.0
1596906472,16.94
1596906636,8997.5
1596906701,8997.5
1596907011,98.73
1596907150,462.5
1596907195,240.29
1596907357,99.42
1596907473,798.19
1596907674,63.0
1596908086,300.0
1596908313,505.04
1596908474,333.64
1596908555,300.0
1596908663,633.99
1596908849,546.0
1596909809,520.37
1596910313,187.84
1596910731,546.0
1596911044,546.0
1596911088,750.0
1596911499,814.34
1596911782,135.56
1596911797,250.0
1596911971,348.66
1596912082,500.0
1596912239,448.04
1596912415,500.0
1596912763,1016.91
1596912875,500.0
1596913062,77.74
1596914152,138307.43
1596914623,979.94
1596914804,500.0
1596914827,340.77
1596915058,37.98
1596915085,652.09
1596915117,1309.8
1596915549,530.85
1596915731,996.0
1596915901,530.85
1596915965,1000.0
1596916227,175.56
1596916488,173.66
1596916565,171.64
1596916669,169.62
1596916827,3020.04
1596916902,164.67
1596917544,385.8
1596917754,857.13
1596917910,430.0
1596918265,993.73
1596918354,460.99
1596918693,819.71
1596918853,1000.0
1596918921,287.9
1596919056,287.9
1596919257,819.71
1596919418,819.71
1596919725,1000.0
1596920728,310.26
1596920765,615.35
1596921308,47.8
1596921531,333.64
1596922070,227.0
1596922371,166.35
1596922832,1672.08
1596922850,415.96
1596923000,15.88
1596923075,31.71
1596923203,63.23
1596923305,1000.0
1596927165,22.07
1596927670,3.34
1596928489,348.43
1596928667,1000.0
1596928761,174.03
1596929033,838.23
1596929053,1000.0
1596930255,150.0
1596930763,113.21
1596930799,127.9
1596930833,500.0
1596931030,380.32
1596931100,60.49
1596931880,153.36
1596932036,12237.25
1596932159,97.5
1596932649,340.44
1596933078,996.0
1596933661,935.83
1596933952,1065.48
1596934015,1068.89
1596934155,500.0
1596934202,500.0
1596934249,35.95
1596934260,1068.89
1596934353,198.47
1596934443,8012.11
1596934559,773.39
1596934628,8012.11
1596934922,773.39
1596934962,532.0
1596935145,1500.0
1596935436,2000.0
1596935465,1500.0
1596935529,240.55
1596935658,566.24
1596935708,1383.77
1596935777,894.92
1596935938,3000.0
1596935946,1010.42
1596935997,598.8
1596936074,350.0
1596936277,942.45
1596936475,2691.07
1596936579,1033.77
1596936755,1033.77
1596937593,986.84
1596937808,951.72
1596937827,350.0
1596937871,200.0
1596937992,953.74
1596938024,609.0
1596938113,1285.69
1596938428,1000.0
1596940873,347.91
1596941860,150.52
1596942319,233.17
1596942784,1390.07
1596943098,5000.0
1596944643,100.0
1596944838,100.0
1596944956,299.25
1596945249,90.0
1596945323,153.36
1596945347,500.0
1596945377,582.88
1596945757,500.0
1596945800,186.94
1596945852,500.0
1596945886,6.66
1596946038,500.0
1596946239,500.0
1596946301,1000.0
1596946334,500.0
1596946370,500.0
1596946440,500.0
1596946458,826.17
1596946553,500.0
1596946653,500.0
1596946805,3500.0
1596947084,22231.53
1596947156,963.56
1596947225,22231.53
1596947405,50.0
1596947584,299.4
1596947778,447.9
1596948012,540.3
1596948260,100.0
1596948371,1824.24
1596948382,845.3
1596948405,1155.35
1596948461,100.0
1596948481,4996.14
1596948613,834.86
1596949112,900.0
1596949143,1155.52
1596949174,900.0
1596949744,678.95
1596949860,539.59
1596949894,678.95
1596950086,369.0
1596950194,998.43
1596950321,4996.0
1596950568,369.0
1596950774,620.88
1596950855,40.68
1596951859,440.0
1596952288,103.68
1596953392,205.0
1596954212,95.0
1596954354,4156.33
1596954439,0.0
1596954704,4299.0
1596954726,669.03
1596954947,273.9
1596955117,273.9
1596955288,372.22
1596955894,505.0
1596955924,505.0
1596956290,505.0
1596956316,2000.0
1596956755,1997.5
1596956916,78.22
1596957403,400.0
1596957846,996.0
1596957913,196.95
1596958261,808.11
1596958314,222.48
1596958459,26.76
1596958592,434.36
1596958798,500.0
1596958803,134.82
1596959357,503.85
1596959623,153.66
1596959637,175.96
1596959709,2857.05
1596959888,162.62
1596960283,540.69
1596960527,496.0
1596960621,500.0
1596960716,222.65
1596960902,195.0
1596961173,835.91
1596961296,1034.05
1596961408,100.0
1596961487,42.84
1596961548,160.62
1596961617,205.0
1596961821,379.15
1596961922,44.05
1596961997,821.65
1596962134,446.43
1596962188,1200.0
1596962278,600.43
1596962646,4000.0
1596962650,996.0
1596962685,467.33
1596962714,650.0
1596962815,424.81
1596962958,585.43
1596963017,237.32
1596963056,98.86
1596963158,585.43
1596963447,379.85
1596963525,352.01
1596963934,50.0
1596963959,50.0
1596964023,0.0
1596964045,100.0
1596964188,10.0
1596964450,110.0
1596964715,891.68
1596964722,371.31
1596964806,371.31
1596965187,86.98
1596965193,50.0
1596965394,1100.0
1596965713,456.89
1596965847,456.89
1596966173,67.64
1596966433,372.96
1596966986,66.15
1596967218,100.41
1596967634,424.82
1596967653,835.24
1596968205,97.55
1596968432,940.0
1596968558,130.0
1596968559,872.44
1596968585,872.44
1596968850,2618.8
1596969964,240.29
1596970616,542.02
1596970661,446.43
1596970708,539.63
1596970788,778.34
1596970894,546.95
1596971010,531.57
1596971392,417.38
1596971413,7797.8
1596971631,7797.8
1596972261,1000.13
1596972481,544.09
1596972868,500.0
1596972968,500.0
1596973666,200.0
1596973846,759.25
1596973848,21.34
1596973930,212.16
1596974053,759.25
1596974537,62.46
1596974586,617.5
1596974685,617.5
1596975268,410.14
1596975518,410.14
1596975628,3311.65
1596976329,406.14
1596976380,406.14
1596976948,439.0
1596976987,46.43
1596977279,5002.1
1596977382,5002.1
1596977738,1037.92
1596977786,417.06
1596977961,1037.92
1596978167,807.56
1596978394,78.87
1596978481,83.07
1596978786,162.23
1596979410,35.69
1596979476,60.0
1596980945,73.43
1596981027,73.43
1596981258,73.43
1596982723,157.29
1596982888,204.42
1596982969,391.71
1596983059,393.41
1596983450,1368.54
1596983483,2937.04
1596983621,996.0
1596983777,385.11
1596983927,189.52
1596984181,996.57
1596984248,1170.69
1596984287,1592.72
1596984307,1769.47
1596984397,1769.47
1596984561,3311.65
1596984885,800.0
1596986039,463.81
1596986359,83.7
1596986883,41.0
1596987545,202.25
1596987627,787.55
1596987789,996.0
1596988564,469.36
1596989670,904.92
1596990348,32852.92
1596990404,10.0
1596990780,32842.92
1596990948,32852.92
1596990963,407.92
1596991185,292.12
1596991221,392.93
1596991382,125.0
1596991446,80.48
1596991517,110.0
1596991551,375.2
1596992044,116.91
1596992225,799.88
1596992579,50.43
1596992669,1681.65
1596992704,2305.61
1596992841,2305.61
1596993138,300.0
1596993288,380.5
1596993435,380.5
1596993560,207.69
1596994539,842.62
1596995270,844.27
1596995446,844.27
1596995494,461.18
1596995640,404.46
1596995673,461.18
1596995743,1127.37
1596995873,292.12
1596995942,654.52
1596996794,218.09
1596997114,218.09
1596997731,28995.29
1596998289,500.0
1596998568,444.31
1596998722,806.74
1596998778,444.31
1596998931,806.74
1596999778,5.54
1597000184,12.0
1597000839,100.0
1597001156,328.09
1597001191,53.64
1597001286,200.0
1597001444,200.0
1597001460,114.43
1597001551,200.0
1597001586,455.44
1597001680,200.0
1597002031,1214.95
1597002040,463.52
1597002314,28995.29
1597002426,195.0
1597002500,456.0
1597002543,445.88
1597002583,2150.78
1597002846,125.52
1597002920,1005.5
1597003055,217.34
1597003090,1005.5
1597003519,86.2
1597003715,307.43
1597003832,1000.7
1597003873,5004.85
1597004245,138000.0
1597004494,138000.0
1597005810,267.22
1597005952,3702.35
1597006339,748.19
1597006425,260.46
1597008682,40.0
1597008696,775.92
1597008825,455.25
1597008877,455.25
1597009826,139.45
1597010121,1.0
1597010252,74.0
1597010300,162.12
1597010698,1331.98
1597011211,2704.26
1597011513,407.92
1597011527,2704.26
1597012061,106.9
1597012791,426.08
1597013090,540.29
1597013135,340.44
1597014514,682.09
1597014565,352.59
1597014646,752.67
1597014818,752.67
1597015645,743.54
1597015675,36.3
1597015938,5.3
1597016085,737.47
1597016174,274.8
1597016241,737.47
1597016310,737.47
1597016813,1754.7
1597016938,427.0
1597016980,250.0
1597016994,427.0
1597017199,998.59
1597017776,1200.0
1597018046,188.0
1597018751,937561.7
1597018755,408.09
1597018798,28097.09
1597020186,4610.04
1597020533,193.98
1597021349,403.57
1597021829,1000.0
1597022121,527.39
1597022594,1000.0
1597022818,572.31
1597023420,57.59
1597023839,750.0
1597025612,162.17
1597025665,881.99
1597026398,207.69
1597026491,879.14
1597026673,6.0
1597026880,3329.41
1597026933,496.0
1597027083,509.77
1597027185,988.72
1597027231,1109.06
1597027272,38.0
1597027318,1109.06
1597027543,1109.06
1597027847,1241.16
1597028804,408.09
1597029322,2009.42
1597029454,2009.42
1597029921,2344.19
1597029999,2344.19
1597030005,192.26
1597030057,509.77
1597030527,322.43
1597030680,203.4
1597030998,203.4
1597031396,322.43
1597032509,40.89
1597032821,721.0
1597033621,1101.55
1597034841,996.4
1597035785,290.8
1597035962,248.66
1597036023,350.0
1597036953,809.69
1597037024,778.95
1597038063,327.26
1597038103,145.76
1597038365,762.13
1597041158,238.0
1597041200,238.0
1597041357,238.0
1597041514,200.0
1597041711,392.78
1597042971,190.3
1597043306,190.3
1597044724,462.2
1597044817,601.76
1597045034,2141.0
1597045226,515.04
1597045338,7183.28
1597045685,248.71
1597045929,248.71
1597046697,250.64
1597046772,823.14
1597046939,596.01
1597047186,823.14
1597047418,775.02
1597047490,1568.86
1597048617,703.05
1597049187,1992.72
1597049400,996.0
1597049705,402.43
1597050005,996.0
1597052302,852.58
1597053320,722.92
1597053394,722.92
1597053866,996.0
1597054019,996.0
1597054449,1321.0
1597054495,996.0
1597055256,810.14
1597056273,601.76
1597057068,227.77
1597057388,996.0
1597057734,1323.31
1597057806,7548.0
1597057938,35.69
1597057982,1500.0
1597058200,35.69
1597058417,63.0
1597058723,1274.31
1597058760,1200.0
1597059356,380.38
1597059657,419.84
1597059664,93.57
1597059956,46.65
1597060218,914.66
1597060896,269.96
1597060935,4756.4
1597060964,1223.7
1597061172,466.84
1597061402,171.49
1597061764,4756.4
1597061975,7548.0
1597062205,775.02
1597062322,7548.0
1597062521,516.06
1597063364,1000.0
1597063583,1818.55
1597064129,699.39
1597064669,1000.0
1597064970,1000.0
1597065362,248.1
1597065675,207.66
1597066052,775.03
1597066217,189.59
1597066386,1790.58
1597066446,1523.9
1597066720,1558.49
1597066844,4086.66
1597066891,800.0
1597067114,1499.09
1597067446,1499.09
1597067582,1023.75
1597067897,34.57
1597068035,454.24
1597068098,1154.14
1597068229,1154.14
1597068381,454.24
1597068488,430.23
1597068630,2229.01
1597069602,1010.49
1597069771,408.2
1597070605,238.19
1597070608,10000.0
1597071025,17.4
1597071187,2078.43
1597071268,21.0
1597071282,406.59
1597071801,1177.62
1597072576,500.0
1597072867,10.44
1597072949,1209.12
1597073005,1209.12
1597073427,100.0
1597073945,1881.2
1597074137,80.0
1597074227,295.27
1597074237,138.54
1597074273,1883.54
1597074318,199.5
1597074389,1522.76
1597074459,313.1
1597074487,1522.76
1597074589,184.37
1597074591,1610.04
1597074625,4301.41
1597074656,199.5
1597074885,110.61
1597075106,686.39
1597075338,461.5
1597075841,348.42
1597076109,54.3
1597076451,54.3
1597076526,97.17
1597077029,112.28
1597077059,766.19
1597077614,16447.23
1597077699,1128.01
1597078200,392.81
1597078268,378.44
1597078401,800.81
1597078561,1051.71
1597078568,800.81
1597078874,140.0
1597079887,211.82
1597080050,190.82
1597080094,13098.84
1597080255,13098.84
1597080792,189.18
1597080924,1256.21
1597082066,250.0
1597083466,139.76
1597083779,139.76
1597083862,1774.19
1597084171,514.96
1597084593,4007.12
1597084692,4007.12
1597084873,2217.4
1597084955,620.49
1597085086,4496.32
1597085287,250.0
1597085327,237.32
1597085452,240.24
1597085935,378.61
1597085981,233.87
1597086222,231.32
1597086516,1241.2
1597086670,238.96
1597086707,412.63
1597086734,800.8
1597086761,872.02
1597087097,3719.64
1597087282,159.61
1597087566,996.0
1597087666,598.9
1597087707,96.77
1597087754,4301.41
1597087969,4301.41
1597088308,3128.14
1597088461,1128.14
1597088692,616.41
1597088702,706.37
1597088911,199.48
1597089544,780.71
1597089594,616.41
1597089932,4327.5
1597090008,190.13
1597090155,4327.5
1597091719,200.0
1597092018,200.0
1597092657,522.85
1597093393,1000.0
1597093478,5914.06
1597093483,1000.0
1597093641,2000.0
1597093785,1994.0
1597093914,1000.0
1597094044,900.0
1597094188,496.7
1597094300,800.0
1597094406,900.82
1597094461,799.0
1597094507,660.17
1597094617,700.0
1597094666,39.49
1597094719,900.82
1597094815,616.0
1597095021,112.72
1597095105,8000.0
1597095320,21788.0
1597095557,600.0
1597095846,98.42
1597096091,500.0
1597096128,895.49
1597096342,400.0
1597096390,706.37
1597096520,400.0
1597097228,3000.0
1597097367,5000.0
1597097523,600.0
1597097591,5000.0
1597097725,125.17
1597098357,406.73
1597098739,500.0
1597098993,251.94
1597099544,125.78
1597099705,500.0
1597099710,1000.0
1597099912,600.0
1597100048,10.0
1597100193,400.0
1597100360,1269.64
1597100966,10.0
1597101444,4041.05
1597101998,112.72
1597102471,100.0
1597102540,427.94
1597102656,427.94
1597103631,950.21
1597103891,277.9
1597104513,394.12
1597104565,729.65
1597104636,729.65
1597104669,2000.0
1597104898,2000.0
1597104909,11500.0
1597104955,1044.27
1597104992,11500.0
1597105332,101440.71
1597105661,842.12
1597106107,1863.24
1597106326,392.91
1597106752,115.54
1597109174,3.92
1597109268,312.2
1597109381,500.0
1597109535,1274.04
1597110565,80.95
1597110697,101.0
1597110882,149.0
1597111501,1000000.0
1597111525,785.67
1597112651,600.0
1597112855,1000000000000.0
1597113079,92.71
1597114493,179.13
1597115138,1255.85
1597115314,393.05
1597115515,1255.85
1597117228,369.78
1597118475,72.47
1597121092,312.2
1597121173,164.35
1597121304,20.24
1597121867,522.85
1597122038,4000.0
1597122634,4000.0
1597122653,374.51
1597122693,1000.0
1597123157,969.12
1597123197,616.0
1597123367,149.0
1597123385,945.42
1597124416,1059.97
1597125355,1000.0
1597125453,368.87
1597125951,1914.65
1597126243,1115.0
1597126483,216.29
1597126525,1165.63
1597126720,70.32
1597126756,1042.2
1597127202,139.05
1597128084,2592.53
1597128248,100.0
1597129857,737.13
1597130358,239.56
1597132209,2205.64
1597133140,251.65
1597133480,1128.61
1597133493,1400.0
1597133972,374.51
1597134265,164.35
1597136253,93.05
1597138522,476.19
1597138653,348.42
1597138979,377.33
1597139244,1794.29
1597140282,35.63
1597141087,996.0
1597141231,174.65
1597141576,912.61
1597141789,912.6
1597141862,395.2
1597142059,800.0
1597142116,174.11
1597142246,686.0
1597142580,364.78
1597142601,2039.67
1597142666,600.0
1597142703,796.64
1597142944,3080.31
1597142974,600.0
1597144138,368.83
1597144218,1161.92
